version,git_sha,workload,run_id,frame_id,function,time_ms,scan_count,scan_points,candidate_count,bounds_count,branch_calls,branch_nodes,max_depth,score_all_calls,sort_ms,output_candidate_count,best_score,pose_x,pose_y,pose_yaw,checksum
L2_relaunch3,ad6bb15,W0,1,2,Total,82.9639,15,1081,3840,15,42,70,3,15,0.494117,150,0.851024,-2,6.82,-3.02553,4.67769e+08
L2_relaunch3,ad6bb15,W0,1,3,MakeScans,0.772302,15,1081,0,15,0,0,3,0,0,150,0.844429,-2,6.82,-3.02553,4.69523e+08
L2_relaunch3,ad6bb15,W0,1,3,MakeBounds,0.000521,15,1081,0,15,0,0,3,0,0,150,0.844429,-2,6.82,-3.02553,4.69523e+08
L2_relaunch3,ad6bb15,W0,1,3,MakeLowCands,0.026563,15,1081,3840,15,0,0,3,0,0,150,0.844429,-2,6.82,-3.02553,4.69523e+08
L2_relaunch3,ad6bb15,W0,1,3,Score,81.0544,15,1081,3840,15,0,0,3,15,0.48183,150,0.844429,-2,6.82,-3.02553,4.69523e+08
L2_relaunch3,ad6bb15,W0,1,3,Branch,0.687665,15,1081,3840,15,29,52,3,0,0.004795,150,0.844429,-2,6.82,-3.02553,4.69523e+08
L2_relaunch3,ad6bb15,W0,1,3,ToOut,0.010208,15,1081,3840,15,0,0,3,0,0,150,0.844429,-2,6.82,-3.02553,4.69523e+08
L2_relaunch3,ad6bb15,W0,1,3,Total,82.5528,15,1081,3840,15,29,52,3,15,0.486625,150,0.844429,-2,6.82,-3.02553,4.69523e+08
L2_relaunch3,ad6bb15,W0,1,4,MakeScans,0.768292,15,1081,0,15,0,0,3,0,0,150,0.834195,-2,6.82,-3.02553,4.6546e+08
L2_relaunch3,ad6bb15,W0,1,4,MakeBounds,0.000573,15,1081,0,15,0,0,3,0,0,150,0.834195,-2,6.82,-3.02553,4.6546e+08
L2_relaunch3,ad6bb15,W0,1,4,MakeLowCands,0.026251,15,1081,3840,15,0,0,3,0,0,150,0.834195,-2,6.82,-3.02553,4.6546e+08
L2_relaunch3,ad6bb15,W0,1,4,Score,81.2905,15,1081,3840,15,0,0,3,15,0.496673,150,0.834195,-2,6.82,-3.02553,4.6546e+08
L2_relaunch3,ad6bb15,W0,1,4,Branch,0.710114,15,1081,3840,15,30,57,3,0,0.005365,150,0.834195,-2,6.82,-3.02553,4.6546e+08
L2_relaunch3,ad6bb15,W0,1,4,ToOut,0.010364,15,1081,3840,15,0,0,3,0,0,150,0.834195,-2,6.82,-3.02553,4.6546e+08
L2_relaunch3,ad6bb15,W0,1,4,Total,82.8072,15,1081,3840,15,30,57,3,15,0.502038,150,0.834195,-2,6.82,-3.02553,4.6546e+08
L2_relaunch3,ad6bb15,W0,1,5,MakeScans,0.724541,15,1081,0,15,0,0,3,0,0,150,0.843975,-2,6.82,-3.02553,4.66589e+08
L2_relaunch3,ad6bb15,W0,1,5,MakeBounds,0.000625,15,1081,0,15,0,0,3,0,0,150,0.843975,-2,6.82,-3.02553,4.66589e+08
L2_relaunch3,ad6bb15,W0,1,5,MakeLowCands,0.02625,15,1081,3840,15,0,0,3,0,0,150,0.843975,-2,6.82,-3.02553,4.66589e+08
L2_relaunch3,ad6bb15,W0,1,5,Score,80.7892,15,1081,3840,15,0,0,3,15,0.496204,150,0.843975,-2,6.82,-3.02553,4.66589e+08
L2_relaunch3,ad6bb15,W0,1,5,Branch,0.618342,15,1081,3840,15,26,49,3,0,0.004064,150,0.843975,-2,6.82,-3.02553,4.66589e+08
L2_relaunch3,ad6bb15,W0,1,5,ToOut,0.010364,15,1081,3840,15,0,0,3,0,0,150,0.843975,-2,6.82,-3.02553,4.66589e+08
L2_relaunch3,ad6bb15,W0,1,5,Total,82.1705,15,1081,3840,15,26,49,3,15,0.500268,150,0.843975,-2,6.82,-3.02553,4.66589e+08
L2_relaunch3,ad6bb15,W0,1,6,MakeScans,0.725792,15,1081,0,15,0,0,3,0,0,150,0.845107,-2,6.82,-3.02553,4.64549e+08
L2_relaunch3,ad6bb15,W0,1,6,MakeBounds,0.000625,15,1081,0,15,0,0,3,0,0,150,0.845107,-2,6.82,-3.02553,4.64549e+08
L2_relaunch3,ad6bb15,W0,1,6,MakeLowCands,0.026198,15,1081,3840,15,0,0,3,0,0,150,0.845107,-2,6.82,-3.02553,4.64549e+08
L2_relaunch3,ad6bb15,W0,1,6,Score,82.2068,15,1081,3840,15,0,0,3,15,0.483913,150,0.845107,-2,6.82,-3.02553,4.64549e+08
L2_relaunch3,ad6bb15,W0,1,6,Branch,0.849231,15,1081,3840,15,34,59,3,0,0.005935,150,0.845107,-2,6.82,-3.02553,4.64549e+08
L2_relaunch3,ad6bb15,W0,1,6,ToOut,0.010521,15,1081,3840,15,0,0,3,0,0,150,0.845107,-2,6.82,-3.02553,4.64549e+08
L2_relaunch3,ad6bb15,W0,1,6,Total,83.8203,15,1081,3840,15,34,59,3,15,0.489848,150,0.845107,-2,6.82,-3.02553,4.64549e+08
L2_relaunch3,ad6bb15,W0,1,7,MakeScans,0.725635,15,1081,0,15,0,0,3,0,0,150,0.852156,-2,6.82,-3.02553,4.71556e+08
L2_relaunch3,ad6bb15,W0,1,7,MakeBounds,0.000729,15,1081,0,15,0,0,3,0,0,150,0.852156,-2,6.82,-3.02553,4.71556e+08
L2_relaunch3,ad6bb15,W0,1,7,MakeLowCands,0.026667,15,1081,3840,15,0,0,3,0,0,150,0.852156,-2,6.82,-3.02553,4.71556e+08
L2_relaunch3,ad6bb15,W0,1,7,Score,80.802,15,1081,3840,15,0,0,3,15,0.493548,150,0.852156,-2,6.82,-3.02553,4.71556e+08
L2_relaunch3,ad6bb15,W0,1,7,Branch,0.67329,15,1081,3840,15,25,47,3,0,0.004222,150,0.852156,-2,6.82,-3.02553,4.71556e+08
L2_relaunch3,ad6bb15,W0,1,7,ToOut,0.011355,15,1081,3840,15,0,0,3,0,0,150,0.852156,-2,6.82,-3.02553,4.71556e+08
L2_relaunch3,ad6bb15,W0,1,7,Total,82.2406,15,1081,3840,15,25,47,3,15,0.49777,150,0.852156,-2,6.82,-3.02553,4.71556e+08
L2_relaunch3,ad6bb15,W0,1,8,MakeScans,0.724072,15,1081,0,15,0,0,3,0,0,150,0.842343,-2,6.82,-3.02553,4.725e+08
L2_relaunch3,ad6bb15,W0,1,8,MakeBounds,0.000625,15,1081,0,15,0,0,3,0,0,150,0.842343,-2,6.82,-3.02553,4.725e+08
L2_relaunch3,ad6bb15,W0,1,8,MakeLowCands,0.027084,15,1081,3840,15,0,0,3,0,0,150,0.842343,-2,6.82,-3.02553,4.725e+08
L2_relaunch3,ad6bb15,W0,1,8,Score,80.7384,15,1081,3840,15,0,0,3,15,0.488757,150,0.842343,-2,6.82,-3.02553,4.725e+08
L2_relaunch3,ad6bb15,W0,1,8,Branch,0.729645,15,1081,3840,15,29,52,3,0,0.004794,150,0.842343,-2,6.82,-3.02553,4.725e+08
L2_relaunch3,ad6bb15,W0,1,8,ToOut,0.01,15,1081,3840,15,0,0,3,0,0,150,0.842343,-2,6.82,-3.02553,4.725e+08
L2_relaunch3,ad6bb15,W0,1,8,Total,82.231,15,1081,3840,15,29,52,3,15,0.493551,150,0.842343,-2,6.82,-3.02553,4.725e+08
L2_relaunch3,ad6bb15,W0,1,9,MakeScans,0.723551,15,1081,0,15,0,0,3,0,0,150,0.835537,-2,6.82,-3.02553,4.63745e+08
L2_relaunch3,ad6bb15,W0,1,9,MakeBounds,0.000573,15,1081,0,15,0,0,3,0,0,150,0.835537,-2,6.82,-3.02553,4.63745e+08
L2_relaunch3,ad6bb15,W0,1,9,MakeLowCands,0.026146,15,1081,3840,15,0,0,3,0,0,150,0.835537,-2,6.82,-3.02553,4.63745e+08
L2_relaunch3,ad6bb15,W0,1,9,Score,80.8172,15,1081,3840,15,0,0,3,15,0.491465,150,0.835537,-2,6.82,-3.02553,4.63745e+08
L2_relaunch3,ad6bb15,W0,1,9,Branch,1.1458,15,1081,3840,15,47,79,3,0,0.008022,150,0.835537,-2,6.82,-3.02553,4.63745e+08
L2_relaunch3,ad6bb15,W0,1,9,ToOut,0.010469,15,1081,3840,15,0,0,3,0,0,150,0.835537,-2,6.82,-3.02553,4.63745e+08
L2_relaunch3,ad6bb15,W0,1,9,Total,82.7248,15,1081,3840,15,47,79,3,15,0.499487,150,0.835537,-2,6.82,-3.02553,4.63745e+08
L2_relaunch3,ad6bb15,W0,1,10,MakeScans,0.72501,15,1081,0,15,0,0,3,0,0,150,0.856618,-2,6.82,-3.02553,4.65527e+08
L2_relaunch3,ad6bb15,W0,1,10,MakeBounds,0.000521,15,1081,0,15,0,0,3,0,0,150,0.856618,-2,6.82,-3.02553,4.65527e+08
L2_relaunch3,ad6bb15,W0,1,10,MakeLowCands,0.025834,15,1081,3840,15,0,0,3,0,0,150,0.856618,-2,6.82,-3.02553,4.65527e+08
L2_relaunch3,ad6bb15,W0,1,10,Score,80.9719,15,1081,3840,15,0,0,3,15,0.485631,150,0.856618,-2,6.82,-3.02553,4.65527e+08
L2_relaunch3,ad6bb15,W0,1,10,Branch,0.593185,15,1081,3840,15,25,47,3,0,0.003958,150,0.856618,-2,6.82,-3.02553,4.65527e+08
L2_relaunch3,ad6bb15,W0,1,10,ToOut,0.010573,15,1081,3840,15,0,0,3,0,0,150,0.856618,-2,6.82,-3.02553,4.65527e+08
L2_relaunch3,ad6bb15,W0,1,10,Total,82.328,15,1081,3840,15,25,47,3,15,0.489589,150,0.856618,-2,6.82,-3.02553,4.65527e+08
L2_relaunch3,ad6bb15,W0,1,11,MakeScans,0.724333,15,1081,0,15,0,0,3,0,0,150,0.852722,-2,6.82,-3.02553,4.64669e+08
L2_relaunch3,ad6bb15,W0,1,11,MakeBounds,0.000573,15,1081,0,15,0,0,3,0,0,150,0.852722,-2,6.82,-3.02553,4.64669e+08
L2_relaunch3,ad6bb15,W0,1,11,MakeLowCands,0.026355,15,1081,3840,15,0,0,3,0,0,150,0.852722,-2,6.82,-3.02553,4.64669e+08
L2_relaunch3,ad6bb15,W0,1,11,Score,80.9058,15,1081,3840,15,0,0,3,15,0.51709,150,0.852722,-2,6.82,-3.02553,4.64669e+08
L2_relaunch3,ad6bb15,W0,1,11,Branch,1.02673,15,1081,3840,15,44,73,3,0,0.006978,150,0.852722,-2,6.82,-3.02553,4.64669e+08
L2_relaunch3,ad6bb15,W0,1,11,ToOut,0.010729,15,1081,3840,15,0,0,3,0,0,150,0.852722,-2,6.82,-3.02553,4.64669e+08
L2_relaunch3,ad6bb15,W0,1,11,Total,82.6959,15,1081,3840,15,44,73,3,15,0.524068,150,0.852722,-2,6.82,-3.02553,4.64669e+08
L2_relaunch3,ad6bb15,W0,1,12,MakeScans,0.726937,15,1081,0,15,0,0,3,0,0,150,0.844153,-2,6.82,-3.02553,4.72532e+08
L2_relaunch3,ad6bb15,W0,1,12,MakeBounds,0.000573,15,1081,0,15,0,0,3,0,0,150,0.844153,-2,6.82,-3.02553,4.72532e+08
L2_relaunch3,ad6bb15,W0,1,12,MakeLowCands,0.046719,15,1081,3840,15,0,0,3,0,0,150,0.844153,-2,6.82,-3.02553,4.72532e+08
L2_relaunch3,ad6bb15,W0,1,12,Score,82.136,15,1081,3840,15,0,0,3,15,0.50558,150,0.844153,-2,6.82,-3.02553,4.72532e+08
L2_relaunch3,ad6bb15,W0,1,12,Branch,0.692353,15,1081,3840,15,29,52,3,0,0.004481,150,0.844153,-2,6.82,-3.02553,4.72532e+08
L2_relaunch3,ad6bb15,W0,1,12,ToOut,0.011146,15,1081,3840,15,0,0,3,0,0,150,0.844153,-2,6.82,-3.02553,4.72532e+08
L2_relaunch3,ad6bb15,W0,1,12,Total,83.6147,15,1081,3840,15,29,52,3,15,0.510061,150,0.844153,-2,6.82,-3.02553,4.72532e+08
L2_relaunch3,ad6bb15,W0,1,13,MakeScans,0.724177,15,1081,0,15,0,0,3,0,0,150,0.858961,-2,6.82,-3.02553,4.68448e+08
L2_relaunch3,ad6bb15,W0,1,13,MakeBounds,0.000729,15,1081,0,15,0,0,3,0,0,150,0.858961,-2,6.82,-3.02553,4.68448e+08
L2_relaunch3,ad6bb15,W0,1,13,MakeLowCands,0.026199,15,1081,3840,15,0,0,3,0,0,150,0.858961,-2,6.82,-3.02553,4.68448e+08
L2_relaunch3,ad6bb15,W0,1,13,Score,81.0258,15,1081,3840,15,0,0,3,15,0.488184,150,0.858961,-2,6.82,-3.02553,4.68448e+08
L2_relaunch3,ad6bb15,W0,1,13,Branch,0.757771,15,1081,3840,15,32,56,3,0,0.005312,150,0.858961,-2,6.82,-3.02553,4.68448e+08
L2_relaunch3,ad6bb15,W0,1,13,ToOut,0.009896,15,1081,3840,15,0,0,3,0,0,150,0.858961,-2,6.82,-3.02553,4.68448e+08
L2_relaunch3,ad6bb15,W0,1,13,Total,82.5455,15,1081,3840,15,32,56,3,15,0.493496,150,0.858961,-2,6.82,-3.02553,4.68448e+08
L2_relaunch3,ad6bb15,W0,1,14,MakeScans,0.724698,15,1081,0,15,0,0,3,0,0,150,0.855842,-2,6.82,-3.02553,4.70385e+08
L2_relaunch3,ad6bb15,W0,1,14,MakeBounds,0.000573,15,1081,0,15,0,0,3,0,0,150,0.855842,-2,6.82,-3.02553,4.70385e+08
L2_relaunch3,ad6bb15,W0,1,14,MakeLowCands,0.027083,15,1081,3840,15,0,0,3,0,0,150,0.855842,-2,6.82,-3.02553,4.70385e+08
L2_relaunch3,ad6bb15,W0,1,14,Score,80.9035,15,1081,3840,15,0,0,3,15,0.489746,150,0.855842,-2,6.82,-3.02553,4.70385e+08
L2_relaunch3,ad6bb15,W0,1,14,Branch,0.659748,15,1081,3840,15,28,50,3,0,0.004843,150,0.855842,-2,6.82,-3.02553,4.70385e+08
L2_relaunch3,ad6bb15,W0,1,14,ToOut,0.010937,15,1081,3840,15,0,0,3,0,0,150,0.855842,-2,6.82,-3.02553,4.70385e+08
L2_relaunch3,ad6bb15,W0,1,14,Total,82.3275,15,1081,3840,15,28,50,3,15,0.494589,150,0.855842,-2,6.82,-3.02553,4.70385e+08
L2_relaunch3,ad6bb15,W0,1,15,MakeScans,0.726208,15,1081,0,15,0,0,3,0,0,150,0.854887,-2,6.82,-3.02553,4.70469e+08
L2_relaunch3,ad6bb15,W0,1,15,MakeBounds,0.000938,15,1081,0,15,0,0,3,0,0,150,0.854887,-2,6.82,-3.02553,4.70469e+08
L2_relaunch3,ad6bb15,W0,1,15,MakeLowCands,0.026094,15,1081,3840,15,0,0,3,0,0,150,0.854887,-2,6.82,-3.02553,4.70469e+08
L2_relaunch3,ad6bb15,W0,1,15,Score,81.1044,15,1081,3840,15,0,0,3,15,0.490423,150,0.854887,-2,6.82,-3.02553,4.70469e+08
L2_relaunch3,ad6bb15,W0,1,15,Branch,0.857616,15,1081,3840,15,33,57,3,0,0.005211,150,0.854887,-2,6.82,-3.02553,4.70469e+08
L2_relaunch3,ad6bb15,W0,1,15,ToOut,0.010834,15,1081,3840,15,0,0,3,0,0,150,0.854887,-2,6.82,-3.02553,4.70469e+08
L2_relaunch3,ad6bb15,W0,1,15,Total,82.7273,15,1081,3840,15,33,57,3,15,0.495634,150,0.854887,-2,6.82,-3.02553,4.70469e+08
L2_relaunch3,ad6bb15,W0,1,16,MakeScans,0.724072,15,1081,0,15,0,0,3,0,0,150,0.856052,-2,6.82,-3.02553,4.70708e+08
L2_relaunch3,ad6bb15,W0,1,16,MakeBounds,0.000573,15,1081,0,15,0,0,3,0,0,150,0.856052,-2,6.82,-3.02553,4.70708e+08
L2_relaunch3,ad6bb15,W0,1,16,MakeLowCands,0.027501,15,1081,3840,15,0,0,3,0,0,150,0.856052,-2,6.82,-3.02553,4.70708e+08
L2_relaunch3,ad6bb15,W0,1,16,Score,80.9694,15,1081,3840,15,0,0,3,15,0.485371,150,0.856052,-2,6.82,-3.02553,4.70708e+08
L2_relaunch3,ad6bb15,W0,1,16,Branch,0.661676,15,1081,3840,15,28,50,3,0,0.004741,150,0.856052,-2,6.82,-3.02553,4.70708e+08
L2_relaunch3,ad6bb15,W0,1,16,ToOut,0.051459,15,1081,3840,15,0,0,3,0,0,150,0.856052,-2,6.82,-3.02553,4.70708e+08
L2_relaunch3,ad6bb15,W0,1,16,Total,82.4358,15,1081,3840,15,28,50,3,15,0.490112,150,0.856052,-2,6.82,-3.02553,4.70708e+08
L2_relaunch3,ad6bb15,W0,1,17,MakeScans,0.725166,15,1081,0,15,0,0,3,0,0,150,0.846384,-2,6.82,-3.02553,4.66851e+08
L2_relaunch3,ad6bb15,W0,1,17,MakeBounds,0.000521,15,1081,0,15,0,0,3,0,0,150,0.846384,-2,6.82,-3.02553,4.66851e+08
L2_relaunch3,ad6bb15,W0,1,17,MakeLowCands,0.026771,15,1081,3840,15,0,0,3,0,0,150,0.846384,-2,6.82,-3.02553,4.66851e+08
L2_relaunch3,ad6bb15,W0,1,17,Score,82.9646,15,1081,3840,15,0,0,3,15,0.493497,150,0.846384,-2,6.82,-3.02553,4.66851e+08
L2_relaunch3,ad6bb15,W0,1,17,Branch,1.00793,15,1081,3840,15,43,71,3,0,0.006826,150,0.846384,-2,6.82,-3.02553,4.66851e+08
L2_relaunch3,ad6bb15,W0,1,17,ToOut,0.010313,15,1081,3840,15,0,0,3,0,0,150,0.846384,-2,6.82,-3.02553,4.66851e+08
L2_relaunch3,ad6bb15,W0,1,17,Total,84.7365,15,1081,3840,15,43,71,3,15,0.500323,150,0.846384,-2,6.82,-3.02553,4.66851e+08
L2_relaunch3,ad6bb15,W0,1,18,MakeScans,0.729229,15,1081,0,15,0,0,3,0,0,150,0.847839,-2,6.82,-3.02553,4.64638e+08
L2_relaunch3,ad6bb15,W0,1,18,MakeBounds,0.000625,15,1081,0,15,0,0,3,0,0,150,0.847839,-2,6.82,-3.02553,4.64638e+08
L2_relaunch3,ad6bb15,W0,1,18,MakeLowCands,0.026771,15,1081,3840,15,0,0,3,0,0,150,0.847839,-2,6.82,-3.02553,4.64638e+08
L2_relaunch3,ad6bb15,W0,1,18,Score,81.7541,15,1081,3840,15,0,0,3,15,0.490007,150,0.847839,-2,6.82,-3.02553,4.64638e+08
L2_relaunch3,ad6bb15,W0,1,18,Branch,1.00663,15,1081,3840,15,43,71,3,0,0.006869,150,0.847839,-2,6.82,-3.02553,4.64638e+08
L2_relaunch3,ad6bb15,W0,1,18,ToOut,0.010521,15,1081,3840,15,0,0,3,0,0,150,0.847839,-2,6.82,-3.02553,4.64638e+08
L2_relaunch3,ad6bb15,W0,1,18,Total,83.5288,15,1081,3840,15,43,71,3,15,0.496876,150,0.847839,-2,6.82,-3.02553,4.64638e+08
L2_relaunch3,ad6bb15,W0,1,19,MakeScans,0.726572,15,1081,0,15,0,0,3,0,0,150,0.842343,-2,6.82,-3.02553,4.67847e+08
L2_relaunch3,ad6bb15,W0,1,19,MakeBounds,0.000781,15,1081,0,15,0,0,3,0,0,150,0.842343,-2,6.82,-3.02553,4.67847e+08
L2_relaunch3,ad6bb15,W0,1,19,MakeLowCands,0.026198,15,1081,3840,15,0,0,3,0,0,150,0.842343,-2,6.82,-3.02553,4.67847e+08
L2_relaunch3,ad6bb15,W0,1,19,Score,81.1112,15,1081,3840,15,0,0,3,15,0.490058,150,0.842343,-2,6.82,-3.02553,4.67847e+08
L2_relaunch3,ad6bb15,W0,1,19,Branch,1.0746,15,1081,3840,15,44,74,3,0,0.007503,150,0.842343,-2,6.82,-3.02553,4.67847e+08
L2_relaunch3,ad6bb15,W0,1,19,ToOut,0.00974,15,1081,3840,15,0,0,3,0,0,150,0.842343,-2,6.82,-3.02553,4.67847e+08
L2_relaunch3,ad6bb15,W0,1,19,Total,82.9503,15,1081,3840,15,44,74,3,15,0.497561,150,0.842343,-2,6.82,-3.02553,4.67847e+08
L2_relaunch3,ad6bb15,W0,1,20,MakeScans,0.725218,15,1081,0,15,0,0,3,0,0,150,0.851347,-2,6.82,-3.02553,4.70543e+08
L2_relaunch3,ad6bb15,W0,1,20,MakeBounds,0.00073,15,1081,0,15,0,0,3,0,0,150,0.851347,-2,6.82,-3.02553,4.70543e+08
L2_relaunch3,ad6bb15,W0,1,20,MakeLowCands,0.026927,15,1081,3840,15,0,0,3,0,0,150,0.851347,-2,6.82,-3.02553,4.70543e+08
L2_relaunch3,ad6bb15,W0,1,20,Score,82.7552,15,1081,3840,15,0,0,3,15,0.484069,150,0.851347,-2,6.82,-3.02553,4.70543e+08
L2_relaunch3,ad6bb15,W0,1,20,Branch,0.623759,15,1081,3840,15,26,49,3,0,0.004061,150,0.851347,-2,6.82,-3.02553,4.70543e+08
L2_relaunch3,ad6bb15,W0,1,20,ToOut,0.012656,15,1081,3840,15,0,0,3,0,0,150,0.851347,-2,6.82,-3.02553,4.70543e+08
L2_relaunch3,ad6bb15,W0,1,20,Total,84.1459,15,1081,3840,15,26,49,3,15,0.48813,150,0.851347,-2,6.82,-3.02553,4.70543e+08
L2_relaunch3,ad6bb15,W0,1,21,MakeScans,0.731989,15,1081,0,15,0,0,3,0,0,150,0.842165,-2,6.82,-3.02553,4.70595e+08
L2_relaunch3,ad6bb15,W0,1,21,MakeBounds,0.00099,15,1081,0,15,0,0,3,0,0,150,0.842165,-2,6.82,-3.02553,4.70595e+08
L2_relaunch3,ad6bb15,W0,1,21,MakeLowCands,0.026771,15,1081,3840,15,0,0,3,0,0,150,0.842165,-2,6.82,-3.02553,4.70595e+08
L2_relaunch3,ad6bb15,W0,1,21,Score,86.1688,15,1081,3840,15,0,0,3,15,0.489902,150,0.842165,-2,6.82,-3.02553,4.70595e+08
L2_relaunch3,ad6bb15,W0,1,21,Branch,0.641623,15,1081,3840,15,27,51,3,0,0.004478,150,0.842165,-2,6.82,-3.02553,4.70595e+08
L2_relaunch3,ad6bb15,W0,1,21,ToOut,0.009792,15,1081,3840,15,0,0,3,0,0,150,0.842165,-2,6.82,-3.02553,4.70595e+08
L2_relaunch3,ad6bb15,W0,1,21,Total,87.581,15,1081,3840,15,27,51,3,15,0.49438,150,0.842165,-2,6.82,-3.02553,4.70595e+08
L2_relaunch3,ad6bb15,W0,1,22,MakeScans,0.746521,15,1081,0,15,0,0,3,0,0,150,0.836103,-2,6.82,-3.02553,4.6845e+08
L2_relaunch3,ad6bb15,W0,1,22,MakeBounds,0.000781,15,1081,0,15,0,0,3,0,0,150,0.836103,-2,6.82,-3.02553,4.6845e+08
L2_relaunch3,ad6bb15,W0,1,22,MakeLowCands,0.028386,15,1081,3840,15,0,0,3,0,0,150,0.836103,-2,6.82,-3.02553,4.6845e+08
L2_relaunch3,ad6bb15,W0,1,22,Score,81.7185,15,1081,3840,15,0,0,3,15,0.520736,150,0.836103,-2,6.82,-3.02553,4.6845e+08
L2_relaunch3,ad6bb15,W0,1,22,Branch,0.853606,15,1081,3840,15,36,64,3,0,0.006245,150,0.836103,-2,6.82,-3.02553,4.6845e+08
L2_relaunch3,ad6bb15,W0,1,22,ToOut,0.010469,15,1081,3840,15,0,0,3,0,0,150,0.836103,-2,6.82,-3.02553,4.6845e+08
L2_relaunch3,ad6bb15,W0,1,22,Total,83.3593,15,1081,3840,15,36,64,3,15,0.526981,150,0.836103,-2,6.82,-3.02553,4.6845e+08
L2_relaunch3,ad6bb15,W0,1,23,MakeScans,0.723343,15,1081,0,15,0,0,3,0,0,150,0.856164,-2,6.82,-3.02553,4.6854e+08
L2_relaunch3,ad6bb15,W0,1,23,MakeBounds,0.000886,15,1081,0,15,0,0,3,0,0,150,0.856164,-2,6.82,-3.02553,4.6854e+08
L2_relaunch3,ad6bb15,W0,1,23,MakeLowCands,0.02625,15,1081,3840,15,0,0,3,0,0,150,0.856164,-2,6.82,-3.02553,4.6854e+08
L2_relaunch3,ad6bb15,W0,1,23,Score,80.891,15,1081,3840,15,0,0,3,15,0.522039,150,0.856164,-2,6.82,-3.02553,4.6854e+08
L2_relaunch3,ad6bb15,W0,1,23,Branch,0.755947,15,1081,3840,15,32,56,3,0,0.005155,150,0.856164,-2,6.82,-3.02553,4.6854e+08
L2_relaunch3,ad6bb15,W0,1,23,ToOut,0.009948,15,1081,3840,15,0,0,3,0,0,150,0.856164,-2,6.82,-3.02553,4.6854e+08
