version,git_sha,workload,run_id,frame_id,function,time_ms,scan_count,scan_points,candidate_count,bounds_count,branch_calls,branch_nodes,max_depth,score_all_calls,sort_ms,output_candidate_count,best_score,pose_x,pose_y,pose_yaw,checksum
L2_final_branch_th0,ad6bb15,W2,0,14,Score,134.703,21,1081,54621,21,0,0,3,21,7.01781,150,0.833854,-2.2,6.82,-3.02553,2.0267e+08
L2_final_branch_th0,ad6bb15,W2,0,14,Branch,53.4924,21,1081,54621,21,33,62,3,32,0.015207,150,0.833854,-2.2,6.82,-3.02553,2.0267e+08
L2_final_branch_th0,ad6bb15,W2,0,14,ToOut,0.010938,21,1081,54621,21,0,0,3,0,0,150,0.833854,-2.2,6.82,-3.02553,2.0267e+08
L2_final_branch_th0,ad6bb15,W2,0,14,Total,189.529,21,1081,54621,21,33,62,3,53,7.03302,150,0.833854,-2.2,6.82,-3.02553,2.0267e+08
L2_final_branch_th0,ad6bb15,W2,0,15,MakeScans,0.993243,21,1081,0,21,0,0,3,0,0,150,0.794199,-2.4,6.82,-3.02553,5.06834e+08
L2_final_branch_th0,ad6bb15,W2,0,15,MakeBounds,0.000782,21,1081,0,21,0,0,3,0,0,150,0.794199,-2.4,6.82,-3.02553,5.06834e+08
L2_final_branch_th0,ad6bb15,W2,0,15,MakeLowCands,0.325265,21,1081,54621,21,0,0,3,0,0,150,0.794199,-2.4,6.82,-3.02553,5.06834e+08
L2_final_branch_th0,ad6bb15,W2,0,15,Score,133.873,21,1081,54621,21,0,0,3,21,6.82088,150,0.794199,-2.4,6.82,-3.02553,5.06834e+08
L2_final_branch_th0,ad6bb15,W2,0,15,Branch,135.231,21,1081,54621,21,83,154,3,82,0.040373,150,0.794199,-2.4,6.82,-3.02553,5.06834e+08
L2_final_branch_th0,ad6bb15,W2,0,15,ToOut,0.013594,21,1081,54621,21,0,0,3,0,0,150,0.794199,-2.4,6.82,-3.02553,5.06834e+08
L2_final_branch_th0,ad6bb15,W2,0,15,Total,270.438,21,1081,54621,21,83,154,3,103,6.86125,150,0.794199,-2.4,6.82,-3.02553,5.06834e+08
L2_final_branch_th0,ad6bb15,W2,0,16,MakeScans,0.993452,21,1081,0,21,0,0,3,0,0,150,0.849606,-2.95,6.72,-3.02553,5.63359e+08
L2_final_branch_th0,ad6bb15,W2,0,16,MakeBounds,0.000573,21,1081,0,21,0,0,3,0,0,150,0.849606,-2.95,6.72,-3.02553,5.63359e+08
L2_final_branch_th0,ad6bb15,W2,0,16,MakeLowCands,0.326255,21,1081,54621,21,0,0,3,0,0,150,0.849606,-2.95,6.72,-3.02553,5.63359e+08
L2_final_branch_th0,ad6bb15,W2,0,16,Score,134.109,21,1081,54621,21,0,0,3,21,6.63265,150,0.849606,-2.95,6.72,-3.02553,5.63359e+08
L2_final_branch_th0,ad6bb15,W2,0,16,Branch,93.2121,21,1081,54621,21,57,105,3,56,0.028235,150,0.849606,-2.95,6.72,-3.02553,5.63359e+08
L2_final_branch_th0,ad6bb15,W2,0,16,ToOut,0.011771,21,1081,54621,21,0,0,3,0,0,150,0.849606,-2.95,6.72,-3.02553,5.63359e+08
L2_final_branch_th0,ad6bb15,W2,0,16,Total,228.654,21,1081,54621,21,57,105,3,77,6.66088,150,0.849606,-2.95,6.72,-3.02553,5.63359e+08
L2_final_branch_th0,ad6bb15,W2,0,17,MakeScans,0.994337,21,1081,0,21,0,0,3,0,0,150,0.917792,-3.4,6.67,-2.97553,5.98385e+08
L2_final_branch_th0,ad6bb15,W2,0,17,MakeBounds,0.00052,21,1081,0,21,0,0,3,0,0,150,0.917792,-3.4,6.67,-2.97553,5.98385e+08
L2_final_branch_th0,ad6bb15,W2,0,17,MakeLowCands,0.324692,21,1081,54621,21,0,0,3,0,0,150,0.917792,-3.4,6.67,-2.97553,5.98385e+08
L2_final_branch_th0,ad6bb15,W2,0,17,Score,133.589,21,1081,54621,21,0,0,3,21,6.54915,150,0.917792,-3.4,6.67,-2.97553,5.98385e+08
L2_final_branch_th0,ad6bb15,W2,0,17,Branch,54.8297,21,1081,54621,21,34,54,3,33,0.015211,150,0.917792,-3.4,6.67,-2.97553,5.98385e+08
L2_final_branch_th0,ad6bb15,W2,0,17,ToOut,0.012292,21,1081,54621,21,0,0,3,0,0,150,0.917792,-3.4,6.67,-2.97553,5.98385e+08
L2_final_branch_th0,ad6bb15,W2,0,17,Total,189.752,21,1081,54621,21,34,54,3,54,6.56437,150,0.917792,-3.4,6.67,-2.97553,5.98385e+08
L2_final_branch_th0,ad6bb15,W2,0,18,MakeScans,0.996368,21,1081,0,21,0,0,3,0,0,150,0.923952,-3.7,6.62,-2.92553,6.10428e+08
L2_final_branch_th0,ad6bb15,W2,0,18,MakeBounds,0.000573,21,1081,0,21,0,0,3,0,0,150,0.923952,-3.7,6.62,-2.92553,6.10428e+08
L2_final_branch_th0,ad6bb15,W2,0,18,MakeLowCands,0.325005,21,1081,54621,21,0,0,3,0,0,150,0.923952,-3.7,6.62,-2.92553,6.10428e+08
L2_final_branch_th0,ad6bb15,W2,0,18,Score,134.024,21,1081,54621,21,0,0,3,21,6.57322,150,0.923952,-3.7,6.62,-2.92553,6.10428e+08
L2_final_branch_th0,ad6bb15,W2,0,18,Branch,46.3231,21,1081,54621,21,29,55,3,28,0.014272,150,0.923952,-3.7,6.62,-2.92553,6.10428e+08
L2_final_branch_th0,ad6bb15,W2,0,18,ToOut,0.0125,21,1081,54621,21,0,0,3,0,0,150,0.923952,-3.7,6.62,-2.92553,6.10428e+08
L2_final_branch_th0,ad6bb15,W2,0,18,Total,181.682,21,1081,54621,21,29,55,3,49,6.58749,150,0.923952,-3.7,6.62,-2.92553,6.10428e+08
L2_final_branch_th0,ad6bb15,W2,0,19,MakeScans,0.994441,21,1081,0,21,0,0,3,0,0,150,0.816916,-4.1,6.52,-2.92553,6.7227e+08
L2_final_branch_th0,ad6bb15,W2,0,19,MakeBounds,0.000938,21,1081,0,21,0,0,3,0,0,150,0.816916,-4.1,6.52,-2.92553,6.7227e+08
L2_final_branch_th0,ad6bb15,W2,0,19,MakeLowCands,0.325577,21,1081,54621,21,0,0,3,0,0,150,0.816916,-4.1,6.52,-2.92553,6.7227e+08
L2_final_branch_th0,ad6bb15,W2,0,19,Score,134.777,21,1081,54621,21,0,0,3,21,6.82536,150,0.816916,-4.1,6.52,-2.92553,6.7227e+08
L2_final_branch_th0,ad6bb15,W2,0,19,Branch,109.073,21,1081,54621,21,67,128,3,66,0.031255,150,0.816916,-4.1,6.52,-2.92553,6.7227e+08
L2_final_branch_th0,ad6bb15,W2,0,19,ToOut,0.012396,21,1081,54621,21,0,0,3,0,0,150,0.816916,-4.1,6.52,-2.92553,6.7227e+08
L2_final_branch_th0,ad6bb15,W2,0,19,Total,245.185,21,1081,54621,21,67,128,3,87,6.85661,150,0.816916,-4.1,6.52,-2.92553,6.7227e+08
L2_final_branch_th0,ad6bb15,W2,0,20,MakeScans,1.04502,21,1081,0,21,0,0,3,0,0,150,0.817533,-4.6,6.47,-3.12553,3.82418e+08
L2_final_branch_th0,ad6bb15,W2,0,20,MakeBounds,0.001042,21,1081,0,21,0,0,3,0,0,150,0.817533,-4.6,6.47,-3.12553,3.82418e+08
L2_final_branch_th0,ad6bb15,W2,0,20,MakeLowCands,0.325004,21,1081,54621,21,0,0,3,0,0,150,0.817533,-4.6,6.47,-3.12553,3.82418e+08
L2_final_branch_th0,ad6bb15,W2,0,20,Score,130.619,21,1081,54621,21,0,0,3,21,6.7801,150,0.817533,-4.6,6.47,-3.12553,3.82418e+08
L2_final_branch_th0,ad6bb15,W2,0,20,Branch,63.0183,21,1081,54621,21,39,72,3,38,0.016565,150,0.817533,-4.6,6.47,-3.12553,3.82418e+08
